"http://www.votesmart.org/issue_rating_detail.php?r_id=2986&rtype=R",,,,,,
"CA","U.S. House",51,"Bob Filner",,"Democratic",84
"CA","U.S. House",52,"Duncan Hunter",,"Republican",17
"CA","U.S. House",53,"Susan Davis",,"Democratic",100
"CO","U.S. Senate","Sr","Wayne Allard",,"Republican",0
"CO","U.S. House",1,"Diana DeGette",,"Democratic",84
"CO","U.S. House",4,"Marilyn Musgrave",,"Republican",0
"CO","U.S. House",6,"Tom Tancredo",,"Republican",17
"CO","U.S. House","","Mark Udall",,"Democratic",100
"CT","U.S. Senate","Sr","Christopher Dodd",,"Democratic",60
"CT","U.S. Senate","Jr","Joseph Lieberman",,"Independent Democrat",60
"CT","U.S. House",1,"John Larson",,"Democratic",84
"CT","U.S. House",3,"Rosa DeLauro",,"Democratic",100
"CT","U.S. House",4,"Christopher Shays",,"Republican",84
"DE","U.S. Senate","Sr","Joseph Biden",,"Democratic",100
"DE","U.S. Senate","Jr","Thomas Carper",,"Democratic",100
"DE","U.S. House","At-Large","Michael Castle",,"Republican",67
"FL","U.S. Senate","Sr","Bill Nelson",,"Democratic",100
"FL","U.S. House",1,"Jeff Miller",,"Republican",17
"FL","U.S. House",2,"Allen Boyd",,"Democratic",67
"FL","U.S. House",3,"Corrine Brown",,"Democratic",84
"FL","U.S. House",4,"Ander Crenshaw",,"Republican",17
"FL","U.S. House",5,"Virginia Brown-Waite",,"Republican",17
"FL","U.S. House",6,"Clifford Stearns",,"Republican",17
"FL","U.S. House",7,"John Mica",,"Republican",34
"FL","U.S. House",8,"Ric Keller",,"Republican",34
"FL","U.S. House",10,"C. W. Bill Young",,"Republican",17
"FL","U.S. House",12,"Adam Putnam",,"Republican",17
"FL","U.S. House",15,"David Weldon",,"Republican",17
"FL","U.S. House",17,"Kendrick Meek",,"Democratic",84
"FL","U.S. House",18,"Ileana Ros-Lehtinen",,"Republican",34
"FL","U.S. House",19,"Robert Wexler",,"Democratic",100
"FL","U.S. House",21,"Lincoln Diaz-Balart",,"Republican",34
"FL","U.S. House",23,"Alcee Hastings",,"Democratic",84
"FL","U.S. House",24,"Tom Feeney",,"Republican",17
"FL","U.S. House",25,"Mario Diaz-Balart",,"Republican",34
"GA","U.S. Senate","Sr","C. Saxby Chambliss",,"Republican",20
"GA","U.S. Senate","Jr","John Isakson",,"Republican",34
"GA","U.S. House",1,"Jack Kingston",,"Republican",0
"GA","U.S. House",2,"Sanford Bishop",,"Democratic",67
"GA","U.S. House",5,"John Lewis",,"Democratic",84
"GA","U.S. House",7,"John Linder",,"Republican",17
"GA","U.S. House",8,"James Marshall",,"Democratic",67
"GA","U.S. House",9,"Nathan Deal",,"Republican",34
"GA","U.S. House",11,"Phil Gingrey",,"Republican",34
"GA","U.S. House",13,"David Scott",,"Democratic",67
"HI","U.S. Senate","Sr","Daniel Inouye",,"Democratic",80
"HI","U.S. Senate","Jr","Daniel Akaka",,"Democratic",100
"HI","U.S. House",1,"Neil Abercrombie",,"Democratic",84
"IA","U.S. Senate","Sr","Charles Grassley",,"Republican",20
"IA","U.S. Senate","Jr","Thomas Harkin",,"Democratic",80
"IA","U.S. House",3,"Leonard Boswell",,"Democratic",50
"IA","U.S. House",4,"Thomas Latham",,"Republican",34
"IA","U.S. House",5,"Steve King",,"Republican",17
"ID","U.S. Senate","Sr","Larry Craig",,"Republican",20
"ID","U.S. Senate","Jr","Michael Crapo",,"Republican",20
"ID","U.S. House",2,"Michael Simpson",,"Republican",34
"ID","Governor","","Clement Otter",,"Republican",17
"IL","U.S. Senate","Sr","Richard Durbin",,"Democratic",100
"IL","U.S. House",1,"Bobby Rush",,"Democratic",100
"IL","U.S. House",2,"Jesse Jackson",,"Democratic",100
"IL","U.S. House",4,"Luis Gutierrez",,"Democratic",84
"IL","U.S. House",5,"Rahm Emanuel",,"Democratic",100
"IL","U.S. House",7,"Danny Davis",,"Democratic",100
"IL","U.S. House",9,"Janice Schakowsky",,"Democratic",84
"IL","U.S. House",10,"Mark Kirk",,"Republican",84
"IL","U.S. House",11,"Gerald Weller",,"Republican",34
"IL","U.S. House",12,"Jerry Costello",,"Democratic",100
"IL","U.S. House",13,"Judy Biggert",,"Republican",67
"IL","U.S. House",15,"Timothy Johnson",,"Republican",84
"IL","U.S. House",16,"Donald Manzullo",,"Republican",17
"IL","U.S. House",18,"Ray LaHood",,"Republican",34
"IL","U.S. House",19,"John Shimkus",,"Republican",34
"IN","U.S. Senate","Sr","Richard Lugar",,"Republican",40
"IN","U.S. Senate","Jr","Evan Bayh",,"Democratic",100
"IN","U.S. House",1,"Peter Visclosky",,"Democratic",100
"IN","U.S. House",3,"Mark Souder",,"Republican",34
"IN","U.S. House",4,"Stephen Buyer",,"Republican",34
"IN","U.S. House",5,"Dan Burton",,"Republican",17
"IN","U.S. House",6,"Mike Pence",,"Republican",17
"KS","U.S. Senate","Sr","Samuel Brownback",,"Republican",20
"KS","U.S. Senate","Jr","Pat Roberts",,"Republican",20
"KS","U.S. House",1,"Jerry Moran",,"Republican",50
"KS","U.S. House",3,"Dennis Moore",,"Democratic",100
"KS","U.S. House",4,"Todd Tiahrt",,"Republican",17
"KY","U.S. Senate","Sr","Mitch McConnell",,"Republican",20
"KY","U.S. Senate","Jr","Jim Bunning",,"Republican",20
"KY","U.S. House",1,"Edward Whitfield",,"Republican",50
"KY","U.S. House",2,"Ron Lewis",,"Republican",34
"KY","U.S. House",5,"Harold Rogers",,"Republican",17
"KY","U.S. House",6,"Albert Chandler",,"Democratic",100
"LA","U.S. Senate","Sr","Mary Landrieu",,"Democratic",60
"LA","U.S. Senate","Jr","David Vitter",,"Republican",0
"LA","U.S. House",2,"William Jefferson",,"Democratic",34
"LA","U.S. House",4,"James McCrery",,"Republican",17
"LA","U.S. House",5,"Rodney Alexander",,"Republican",34
"MA","U.S. Senate","Sr","Edward Kennedy",,"Democratic",100
"MA","U.S. Senate","Jr","John Kerry",,"Democratic",60
"MA","U.S. House",1,"John Olver",,"Democratic",84
"MA","U.S. House",2,"Richard Neal",,"Democratic",84
"MA","U.S. House",3,"James McGovern",,"Democratic",100
"MA","U.S. House",4,"Barney Frank",,"Democratic",84
"MA","U.S. House",6,"John Tierney",,"Democratic",100
"MA","U.S. House",7,"Edward Markey",,"Democratic",100
"MA","U.S. House",8,"Michael Capuano",,"Democratic",84
"MA","U.S. House",9,"Stephen Lynch",,"Democratic",100
"MA","U.S. House",10,"William Delahunt",,"Democratic",100
"MD","U.S. Senate","Sr","Barbara Mikulski",,"Democratic",100
"MD","U.S. Senate","Jr","Benjamin Cardin",,"Democratic",100
"MD","U.S. House",1,"Wayne Gilchrest",,"Republican",67
"MD","U.S. House",2,"C.A. Dutch Ruppersberger",,"Democratic",67
"MD","U.S. House",5,"Steny Hoyer",,"Democratic",100
"MD","U.S. House",6,"Roscoe Bartlett",,"Republican",50
"MD","U.S. House",7,"Elijah Cummings",,"Democratic",84
"MD","U.S. House",8,"Christopher Van Hollen",,"Democratic",100
"ME","U.S. Senate","Sr","Olympia Snowe",,"Republican",80
"ME","U.S. Senate","Jr","Susan Collins",,"Republican",60
"ME","U.S. House",1,"Thomas Allen",,"Democratic",84
"ME","U.S. House",2,"Michael Michaud",,"Democratic",67
"MI","U.S. Senate","Sr","Carl Levin",,"Democratic",80
"MI","U.S. Senate","Jr","Debbie Stabenow",,"Democratic",100
"MI","U.S. House",1,"Bart Stupak",,"Democratic",34
"MI","U.S. House",2,"Peter Hoekstra",,"Republican",34
"MI","U.S. House",3,"Vernon Ehlers",,"Republican",84
"MI","U.S. House",4,"David Camp",,"Republican",34
"MI","U.S. House",5,"Dale Kildee",,"Democratic",84
"MI","U.S. House",6,"Frederick Stephen Upton",,"Republican",50
"MI","U.S. House",8,"Mike Rogers",,"Republican",34
"MI","U.S. House",9,"Joseph Knollenberg",,"Republican",34
"MI","U.S. House",10,"Candice Miller",,"Republican",34
"MI","U.S. House",11,"Thaddeus McCotter",,"Republican",34
"MI","U.S. House",12,"Sander Levin",,"Democratic",84
"MI","U.S. House",13,"Carolyn Kilpatrick",,"Democratic",84
"MI","U.S. House",14,"John Conyers",,"Democratic",67
"MI","U.S. House",15,"John Dingell",,"Democratic",84
"MN","U.S. Senate","Sr","Norm Coleman",,"Republican",20
"MN","U.S. House",2,"John Kline",,"Republican",17
"MN","U.S. House",3,"James Ramstad",,"Republican",50
"MN","U.S. House",4,"Betty McCollum",,"Democratic/Farmer/Labor",100
"MN","U.S. House",7,"Collin Peterson",,"Democratic/Farmer/Labor",50
"MN","U.S. House",8,"James Oberstar",,"Democratic/Farmer/Labor",67
"MO","U.S. Senate","Sr","Christopher Bond",,"Republican",0
"MO","U.S. House",1,"William Lacy Clay",,"Democratic",84
"MO","U.S. House",2,"W. Todd Akin",,"Republican",17
"MO","U.S. House",4,"Ike Skelton",,"Democratic",84
"MO","U.S. House",6,"Samuel Graves",,"Republican",17
"MO","U.S. House",7,"Roy Blunt",,"Republican",0
"MO","U.S. House",8,"Jo Ann Emerson",,"Republican",17
"MO","U.S. House",9,"Kenny Hulshof",,"Republican",34
"MS","U.S. Senate","Sr","Thad Cochran",,"Republican",20
"MS","U.S. Senate","Jr","Roger Wicker",,"Republican",17
"MS","U.S. House",2,"Bennie Thompson",,"Democratic",100
"MS","U.S. House",3,"Charles Pickering",,"Republican",17
"MS","U.S. House",4,"Gene Taylor",,"Democratic",67
"MT","U.S. Senate","Sr","Max Baucus",,"Democratic",40
"MT","U.S. House","At-Large","Dennis Rehberg",,"Republican",17
"NC","U.S. Senate","Sr","Elizabeth Dole",,"Republican",20
"NC","U.S. Senate","Jr","Richard Burr",,"Republican",34
"NC","U.S. House",2,"Bob Etheridge",,"Democratic",84
"NC","U.S. House",3,"Walter Beaman Jones",,"Republican",17
"NC","U.S. House",4,"David Price",,"Democratic",84
"NC","U.S. House",6,"John Coble",,"Republican",0
"NC","U.S. House",7,"Douglas McIntyre",,"Democratic",67
"NC","U.S. House",8,"Robert Hayes",,"Republican",17
"NC","U.S. House",9,"Suellen Myrick",,"Republican",0
"NC","U.S. House",12,"Melvin Watt",,"Democratic",84
"NC","U.S. House",13,"Ralph Miller",,"Democratic",84
"ND","U.S. Senate","Sr","Kent Conrad",,"Democratic-NPL",80
"ND","U.S. Senate","Jr","Byron Dorgan",,"Democratic-NPL",80
"ND","U.S. House","At-Large","Earl Pomeroy",,"Democratic-NPL",34
"NE","U.S. Senate","Sr","Charles Hagel",,"Republican",20
"NE","U.S. Senate","Jr","E. Benjamin Nelson",,"Democratic",60
"NE","U.S. House",2,"Lee Terry",,"Republican",34
"NH","U.S. Senate","Sr","Judd Gregg",,"Republican",60
"NH","U.S. Senate","Jr","John Sununu",,"Republican",40
"NJ","U.S. Senate","Sr","Frank Lautenberg",,"Democratic",100
"NJ","U.S. Senate","Jr","Robert Menendez",,"Democratic",100
"NJ","U.S. House",1,"Robert Andrews",,"Democratic",100
"NJ","U.S. House",2,"Frank LoBiondo",,"Republican",84
"NJ","U.S. House",3,"H. James Saxton",,"Republican",67
"NJ","U.S. House",4,"Christopher Smith",,"Republican",84
"NJ","U.S. House",5,"Scott Garrett",,"Republican",17
"NJ","U.S. House",6,"Frank Pallone",,"Democratic",84
"NJ","U.S. House",7,"Michael Ferguson",,"Republican",34
"NJ","U.S. House",8,"William Pascrell",,"Democratic",100
"NJ","U.S. House",9,"Steven Rothman",,"Democratic",100
"NJ","U.S. House",10,"Donald Payne",,"Democratic",67
"NJ","U.S. House",11,"Rodney Frelinghuysen",,"Republican",50
"NJ","U.S. House",12,"Rush Holt",,"Democratic",100
"NJ","Governor","","Jon Corzine",,"Democratic",100
"NM","U.S. Senate","Sr","Pete Domenici",,"Republican",20
"NM","U.S. Senate","Jr","Jeff Bingaman",,"Democratic",100
"NM","U.S. House",1,"Heather Wilson",,"Republican",34
"NM","U.S. House",2,"Stevan Pearce",,"Republican",17
"NM","U.S. House",3,"Tom Udall",,"Democratic",100
"NV","U.S. Senate","Sr","Harry Reid",,"Democratic",100
"NV","U.S. Senate","Jr","John Ensign",,"Republican",20
"NV","U.S. House",1,"Shelley Berkley",,"Democratic",50
"NV","U.S. House",3,"Jon Porter",,"Republican",34
"NV","Governor","","James Gibbons",,"Republican",34
"NY","U.S. Senate","Sr","Charles Schumer",,"Democratic",100
"NY","U.S. Senate","Jr","Hillary Clinton",,"Democratic",100
"NY","U.S. House",1,"Timothy Bishop",,"Democratic",84
"NY","U.S. House",2,"Steve Israel",,"Democratic",84
"NY","U.S. House",3,"Peter King",,"Republican",34
"NY","U.S. House",4,"Carolyn McCarthy",,"Democratic",84
"NY","U.S. House",5,"Gary Ackerman",,"Democratic",100
"NY","U.S. House",6,"Gregory Meeks",,"Democratic",84
"NY","U.S. House",7,"Joseph Crowley",,"Democratic",100
"NY","U.S. House",8,"Jerrold Nadler",,"Democratic",100
"NY","U.S. House",9,"Anthony David Weiner",,"Democratic",100
"NY","U.S. House",10,"Edolphus Towns",,"Democratic",100
"NY","U.S. House",12,"Nydia Velázquez",,"Democratic",84
"NY","U.S. House",13,"Vito Fossella",,"Republican",34
"NY","U.S. House",14,"Carolyn Maloney",,"Democratic",84
"NY","U.S. House",15,"Charles Rangel",,"Democratic",67
"NY","U.S. House",16,"José Serrano",,"Democratic",100
"NY","U.S. House",17,"Eliot Engel",,"Democratic",100
"NY","U.S. House",18,"Nita Lowey",,"Democratic",100
"NY","U.S. House",21,"Michael McNulty",,"Democratic",100
"NY","U.S. House",22,"Maurice Hinchey",,"Democratic",100
"NY","U.S. House",23,"John McHugh",,"Republican",34
"NY","U.S. House",25,"James Walsh",,"Republican",67
"NY","U.S. House",26,"Thomas Reynolds",,"Republican",17
"NY","U.S. House",28,"Louise Slaughter",,"Democratic",100
"OH","U.S. Senate","Sr","George Voinovich",,"Republican",20
"OH","U.S. Senate","Jr","Sherrod Brown",,"Democratic",100
"OH","U.S. House",1,"Steven Chabot",,"Republican",34
"OH","U.S. House",3,"Michael Turner",,"Republican",17
"OH","U.S. House",7,"David Lee Hobson",,"Republican",17
"OH","U.S. House",8,"John Boehner",,"Republican",17
"OH","U.S. House",9,"Marcy Kaptur",,"Democratic",100
"OH","U.S. House",10,"Dennis Kucinich",,"Democratic",84
"OH","U.S. House",12,"Patrick Tiberi",,"Republican",0
"OH","U.S. House",14,"Steven LaTourette",,"Republican",34
"OH","U.S. House",15,"Deborah Pryce",,"Republican",50
"OH","U.S. House",16,"Ralph Regula",,"Republican",17
"OH","U.S. House",17,"Timothy Ryan",,"Democratic",100
"OH","Governor","","Ted Strickland",,"Democratic",100
"OK","U.S. Senate","Sr","James Inhofe",,"Republican",20
"OK","U.S. House",1,"John Sullivan",,"Republican",34
"OK","U.S. House",3,"Frank Lucas",,"Republican",34
"OK","U.S. House",4,"Tom Cole",,"Republican",17
"OR","U.S. Senate","Sr","Ron Wyden",,"Democratic",100
"OR","U.S. Senate","Jr","Gordon Harold Smith",,"Republican",20
"OR","U.S. House",1,"David Wu",,"Democratic",100
"OR","U.S. House",2,"Greg Walden",,"Republican",34
"OR","U.S. House",3,"Earl Blumenauer",,"Democratic",84
"OR","U.S. House",4,"Peter DeFazio",,"Democratic",100
"OR","U.S. House",5,"Darlene Hooley",,"Democratic",100
"PA","U.S. Senate","Sr","Arlen Specter",,"Republican",40
"PA","U.S. House",1,"Robert Brady",,"Democratic",100
"PA","U.S. House",2,"Chaka Fattah",,"Democratic",84
"PA","U.S. House",3,"Philip English",,"Republican",84
"PA","U.S. House",5,"John Peterson",,"Republican",34
"PA","U.S. House",6,"Jim Gerlach",,"Republican",50
"PA","U.S. House",9,"Bill Shuster",,"Republican",34
"PA","U.S. House",11,"Paul Kanjorski",,"Democratic",100
"PA","U.S. House",12,"John Murtha",,"Democratic",84
"PA","U.S. House",14,"Michael Doyle",,"Democratic",100
"PA","U.S. House",16,"Joseph Pitts",,"Republican",34
"PA","U.S. House",17,"Tim Holden",,"Democratic",100
"PA","U.S. House",18,"Tim Murphy",,"Republican",17
"PA","U.S. House",19,"Todd Platts",,"Republican",50
"RI","U.S. Senate","Sr","John Reed",,"Democratic",100
"RI","U.S. House",1,"Patrick Kennedy",,"Democratic",84
"RI","U.S. House",2,"James Langevin",,"Democratic",100
"SC","U.S. Senate","Sr","Lindsey Graham",,"Republican",20
"SC","U.S. Senate","Jr","Jim DeMint",,"Republican",0
"SC","U.S. House",1,"Henry Brown",,"Republican",17
"SC","U.S. House",2,"Addison Wilson",,"Republican",17
"SC","U.S. House",3,"J. Gresham Barrett",,"Republican",0
"SC","U.S. House",5,"John Spratt",,"Democratic",100
"SC","U.S. House",6,"James Clyburn",,"Democratic",100
"SD","U.S. Senate","Sr","Tim Johnson",,"Democratic",100
"SD","U.S. House","At-Large","Stephanie Herseth Sandlin",,"Democratic",0
"TN","U.S. Senate","Sr","Lamar Alexander",,"Republican",20
"TN","U.S. House",2,"John Duncan",,"Republican",50
"TN","U.S. House",3,"Zach Wamp",,"Republican",17
"TN","U.S. House",4,"Lincoln Davis",,"Democratic",67
"TN","U.S. House",5,"Jim Cooper",,"Democratic",100
"TN","U.S. House",6,"Bart Gordon",,"Democratic",84
"TN","U.S. House",7,"Marsha Blackburn",,"Republican",17
"TN","U.S. House",8,"John Tanner",,"Democratic",67
"TX","U.S. Senate","Sr","Kay Hutchison",,"Republican",20
"TX","U.S. Senate","Jr","John Cornyn",,"Republican",20
"TX","U.S. House",3,"Samuel Johnson",,"Republican",0
"TX","U.S. House",4,"Ralph Hall",,"Republican",34
"TX","U.S. House",5,"Jeb Hensarling",,"Republican",0
"TX","U.S. House",6,"Joe Barton",,"Republican",0
"TX","U.S. House",7,"John Culberson",,"Republican",0
"TX","U.S. House",8,"Kevin Brady",,"Republican",0
"TX","U.S. House",12,"Kay Granger",,"Republican",17
"TX","U.S. House",13,"William Thornberry",,"Republican",0
"TX","U.S. House",14,"Ronald Paul",,"Republican",17
"TX","U.S. House",15,"Rubén Hinojosa",,"Democratic",100
"TX","U.S. House",16,"Silvestre Reyes",,"Democratic",67
"TX","U.S. House",17,"Thomas Edwards",,"Democratic",67
"TX","U.S. House",18,"Sheila Jackson Lee",,"Democratic",84
"TX","U.S. House",19,"Randy Neugebauer",,"Republican",0
"TX","U.S. House",20,"Charles Gonzalez",,"Democratic",84
"TX","U.S. House",21,"Lamar Smith",,"Republican",17
"TX","U.S. House",25,"Lloyd Doggett",,"Democratic",100
"TX","U.S. House",26,"Michael Burgess",,"Republican",17
"TX","U.S. House",27,"Solomon Ortiz",,"Democratic",84
"TX","U.S. House",29,"Raymond Green",,"Democratic",84
"TX","U.S. House",30,"Eddie Bernice Johnson",,"Democratic",84
"TX","U.S. House",31,"John Carter",,"Republican",17
"TX","U.S. House",32,"Peter Sessions",,"Republican",0
"UT","U.S. Senate","Sr","Orrin Hatch",,"Republican",20
"UT","U.S. Senate","Jr","Robert Bennett",,"Republican",20
"UT","U.S. House",1,"Rob Bishop",,"Republican",0
"UT","U.S. House",2,"Jim Matheson",,"Democratic",34
"UT","U.S. House",3,"Chris Cannon",,"Republican",0
"VA","U.S. Senate","Sr","John Warner",,"Republican",20
"VA","U.S. House",3,"Robert Scott",,"Democratic",100
"VA","U.S. House",4,"James Randy Forbes",,"Republican",34
"VA","U.S. House",5,"Virgil Goode",,"Republican",34
"VA","U.S. House",6,"Robert Goodlatte",,"Republican",34
"VA","U.S. House",7,"Eric Cantor",,"Republican",17
"VA","U.S. House",8,"James Moran",,"Democratic",84
"VA","U.S. House",9,"Frederick Boucher",,"Democratic",84
"VA","U.S. House",10,"Frank Wolf",,"Republican",34
"VA","U.S. House",11,"Thomas Davis",,"Republican",17
"VT","U.S. Senate","Sr","Patrick Leahy",,"Democratic",100
"VT","U.S. Senate","Jr","Bernard Sanders",,"Independent",50
"WA","U.S. Senate","Sr","Patty Murray",,"Democratic",100
"WA","U.S. Senate","Jr","Maria Cantwell",,"Democratic",100
"WA","U.S. House",1,"Jay Inslee",,"Democratic",100
"WA","U.S. House",2,"Rick Larsen",,"Democratic",84
"WA","U.S. House",3,"Brian Baird",,"Democratic",100
"WA","U.S. House",4,"Doc Hastings",,"Republican",17
"WA","U.S. House",6,"Norman Dicks",,"Democratic",84
"WA","U.S. House",7,"James McDermott",,"Democratic",100
"WA","U.S. House",9,"Adam Smith",,"Democratic",67
"WI","U.S. Senate","Sr","Herbert Kohl",,"Democratic",100
"WI","U.S. Senate","Jr","Russell Feingold",,"Democratic",100
"WI","U.S. House",1,"Paul Ryan",,"Republican",17
"WI","U.S. House",2,"Tammy Baldwin",,"Democratic",100
"WI","U.S. House",3,"Ronald Kind",,"Democratic",50
"WI","U.S. House",5,"James Sensenbrenner",,"Republican",17
"WI","U.S. House",6,"Thomas Petri",,"Republican",50
"WI","U.S. House",7,"David Ross Obey",,"Democratic",100
"WV","U.S. Senate","Sr","Robert Byrd",,"Democratic",80
"WV","U.S. Senate","Jr","John Rockefeller",,"Democratic",100
"WV","U.S. House",1,"Alan Mollohan",,"Democratic",84
"WV","U.S. House",2,"Shelley Capito",,"Republican",67
"WV","U.S. House",3,"Nick Rahall",,"Democratic",100
"WY","U.S. Senate","Sr","Michael Enzi",,"Republican",20
"WY","U.S. House","At-Large","Barbara Cubin",,"Republican",34
