"http://www.votesmart.org/issue_rating_detail.php?r_id=2533&rtype=R",,,,,,
"AK","U.S. Senate","Sr","Ted Stevens",,"Republican",0
"AK","U.S. Senate","Jr","Lisa Murkowski",,"Republican",0
"AK","U.S. House","At-Large","Donald Young",,"Republican",0
"AL","U.S. Senate","Sr","Richard Shelby",,"Republican",0
"AL","U.S. Senate","Jr","Jefferson Sessions",,"Republican",0
"AL","U.S. House",1,"Josiah Bonner",,"Republican",0
"AL","U.S. House",2,"Terry Everett",,"Republican",0
"AL","U.S. House",3,"Michael Rogers",,"Republican",0
"AL","U.S. House",4,"Robert Aderholt",,"Republican",0
"AL","U.S. House",5,"Robert Cramer",,"Democratic",25
"AL","U.S. House",6,"Spencer Bachus",,"Republican",13
"AL","U.S. House",7,"Artur Davis",,"Democratic",50
"AR","U.S. Senate","Sr","Blanche Lincoln",,"Democratic",0
"AR","U.S. Senate","Jr","Mark Pryor",,"Democratic",0
"AR","U.S. House",1,"Robert Berry",,"Democratic",0
"AR","U.S. House",2,"Victor Snyder",,"Democratic",75
"AR","U.S. House",3,"John Boozman",,"Republican",0
"AR","U.S. House",4,"Mike Ross",,"Democratic",38
"AZ","U.S. Senate","Sr","John McCain",,"Republican",0
"AZ","U.S. Senate","Jr","Jon Kyl",,"Republican",0
"AZ","U.S. House",1,"Richard Renzi",,"Republican",13
"AZ","U.S. House",2,"Trent Franks",,"Republican",13
"AZ","U.S. House",3,"John Shadegg",,"Republican",13
"AZ","U.S. House",4,"Ed Pastor",,"Democratic",100
"AZ","U.S. House",6,"Jeff Flake",,"Republican",13
"AZ","U.S. House",7,"Raúl Grijalva",,"Democratic",100
"CA","U.S. Senate","Sr","Dianne Feinstein",,"Democratic",11
"CA","U.S. Senate","Jr","Barbara Boxer",,"Democratic",78
"CA","U.S. House",1,"Michael Thompson",,"Democratic",75
"CA","U.S. House",2,"Walter Herger",,"Republican",0
"CA","U.S. House",4,"John Doolittle",,"Republican",0
"CA","U.S. House",6,"Lynn Woolsey",,"Democratic",100
"CA","U.S. House",7,"George Miller",,"Democratic",88
"CA","U.S. House",8,"Nancy Pelosi",,"Democratic",100
"CA","U.S. House",9,"Barbara Lee",,"Democratic",100
"CA","U.S. House",10,"Ellen Tauscher",,"Democratic",100
"CA","U.S. House",13,"Fortney Stark",,"Democratic",100
"CA","U.S. House",14,"Anna Eshoo",,"Democratic",100
"CA","U.S. House",15,"Michael Honda",,"Democratic",100
"CA","U.S. House",16,"Zoe Lofgren",,"Democratic",100
"CA","U.S. House",17,"Sam Farr",,"Democratic",100
"CA","U.S. House",18,"Dennis Cardoza",,"Democratic",38
"CA","U.S. House",19,"George Radanovich",,"Republican",0
"CA","U.S. House",21,"Devin Nunes",,"Republican",0
"CA","U.S. House",23,"Lois Capps",,"Democratic",100
"CA","U.S. House",24,"Elton Gallegly",,"Republican",13
"CA","U.S. House",25,"Howard McKeon",,"Republican",0
"CA","U.S. House",26,"David Dreier",,"Republican",0
"CA","U.S. House",27,"Brad Sherman",,"Democratic",100
"CA","U.S. House",28,"Howard Berman",,"Democratic",75
"CA","U.S. House",29,"Adam Schiff",,"Democratic",100
"CA","U.S. House",30,"Henry Waxman",,"Democratic",100
"CA","U.S. House",31,"Xavier Becerra",,"Democratic",100
"CA","U.S. House",32,"Hilda Solis",,"Democratic",100
"CA","U.S. House",33,"Diane Watson",,"Democratic",100
"CA","U.S. House",34,"Lucille Roybal-Allard",,"Democratic",100
"CA","U.S. House",35,"Maxine Waters",,"Democratic",100
"CA","U.S. House",36,"Jane Harman",,"Democratic",88
"CA","U.S. House",38,"Grace Napolitano",,"Democratic",100
"CA","U.S. House",39,"Linda Sánchez",,"Democratic",100
"CA","U.S. House",40,"Edward Royce",,"Republican",0
"CA","U.S. House",41,"Jerry Lewis",,"Republican",0
"CA","U.S. House",42,"Gary Miller",,"Republican",0
"CA","U.S. House",43,"Joe Baca",,"Democratic",50
"CA","U.S. House",44,"Ken Calvert",,"Republican",0
"CA","U.S. House",45,"Mary Bono Mack",,"Republican",25
"CA","U.S. House",46,"Dana Rohrabacher",,"Republican",0
"CA","U.S. House",47,"Loretta Sanchez",,"Democratic",100
"CA","U.S. House",49,"Darrell Issa",,"Republican",0
"CA","U.S. House",51,"Bob Filner",,"Democratic",100
"CA","U.S. House",52,"Duncan Hunter",,"Republican",0
"CA","U.S. House",53,"Susan Davis",,"Democratic",88
"CO","U.S. Senate","Sr","Wayne Allard",,"Republican",0
"CO","U.S. House",1,"Diana DeGette",,"Democratic",88
"CO","U.S. House",4,"Marilyn Musgrave",,"Republican",13
"CO","U.S. House",6,"Tom Tancredo",,"Republican",13
"CO","U.S. House","","Mark Udall",,"Democratic",88
"CT","U.S. Senate","Sr","Christopher Dodd",,"Democratic",89
"CT","U.S. Senate","Jr","Joseph Lieberman",,"Independent Democrat",0
"CT","U.S. House",1,"John Larson",,"Democratic",86
"CT","U.S. House",3,"Rosa DeLauro",,"Democratic",100
"CT","U.S. House",4,"Christopher Shays",,"Republican",88
"DE","U.S. Senate","Sr","Joseph Biden",,"Democratic",89
"DE","U.S. Senate","Jr","Thomas Carper",,"Democratic",78
"DE","U.S. House","At-Large","Michael Castle",,"Republican",38
"FL","U.S. Senate","Sr","Bill Nelson",,"Democratic",67
"FL","U.S. House",1,"Jeff Miller",,"Republican",0
"FL","U.S. House",2,"Allen Boyd",,"Democratic",25
"FL","U.S. House",3,"Corrine Brown",,"Democratic",100
"FL","U.S. House",4,"Ander Crenshaw",,"Republican",0
"FL","U.S. House",5,"Virginia Brown-Waite",,"Republican",0
"FL","U.S. House",6,"Clifford Stearns",,"Republican",0
"FL","U.S. House",7,"John Mica",,"Republican",0
"FL","U.S. House",8,"Ric Keller",,"Republican",0
"FL","U.S. House",10,"C. W. Bill Young",,"Republican",0
"FL","U.S. House",12,"Adam Putnam",,"Republican",0
"FL","U.S. House",15,"David Weldon",,"Republican",0
"FL","U.S. House",17,"Kendrick Meek",,"Democratic",100
"FL","U.S. House",18,"Ileana Ros-Lehtinen",,"Republican",13
"FL","U.S. House",19,"Robert Wexler",,"Democratic",100
"FL","U.S. House",21,"Lincoln Diaz-Balart",,"Republican",0
"FL","U.S. House",23,"Alcee Hastings",,"Democratic",100
"FL","U.S. House",24,"Tom Feeney",,"Republican",0
"FL","U.S. House",25,"Mario Diaz-Balart",,"Republican",0
"GA","U.S. Senate","Sr","C. Saxby Chambliss",,"Republican",0
"GA","U.S. Senate","Jr","John Isakson",,"Republican",0
"GA","U.S. House",1,"Jack Kingston",,"Republican",0
"GA","U.S. House",2,"Sanford Bishop",,"Democratic",25
"GA","U.S. House",5,"John Lewis",,"Democratic",100
"GA","U.S. House",7,"John Linder",,"Republican",0
"GA","U.S. House",8,"James Marshall",,"Democratic",38
"GA","U.S. House",9,"Nathan Deal",,"Republican",0
"GA","U.S. House",11,"Phil Gingrey",,"Republican",0
"GA","U.S. House",13,"David Scott",,"Democratic",50
"HI","U.S. Senate","Sr","Daniel Inouye",,"Democratic",78
"HI","U.S. Senate","Jr","Daniel Akaka",,"Democratic",78
"HI","U.S. House",1,"Neil Abercrombie",,"Democratic",88
"IA","U.S. Senate","Sr","Charles Grassley",,"Republican",0
"IA","U.S. Senate","Jr","Thomas Harkin",,"Democratic",89
"IA","U.S. House",3,"Leonard Boswell",,"Democratic",50
"IA","U.S. House",4,"Thomas Latham",,"Republican",0
"IA","U.S. House",5,"Steve King",,"Republican",0
"ID","U.S. Senate","Sr","Larry Craig",,"Republican",0
"ID","U.S. Senate","Jr","Michael Crapo",,"Republican",0
"ID","U.S. House",2,"Michael Simpson",,"Republican",0
"ID","Governor","","Clement Otter",,"Republican",0
"IL","U.S. Senate","Sr","Richard Durbin",,"Democratic",89
"IL","U.S. House",1,"Bobby Rush",,"Democratic",100
"IL","U.S. House",2,"Jesse Jackson",,"Democratic",100
"IL","U.S. House",4,"Luis Gutierrez",,"Democratic",100
"IL","U.S. House",5,"Rahm Emanuel",,"Democratic",88
"IL","U.S. House",7,"Danny Davis",,"Democratic",100
"IL","U.S. House",9,"Janice Schakowsky",,"Democratic",100
"IL","U.S. House",10,"Mark Kirk",,"Republican",88
"IL","U.S. House",11,"Gerald Weller",,"Republican",0
"IL","U.S. House",12,"Jerry Costello",,"Democratic",88
"IL","U.S. House",13,"Judy Biggert",,"Republican",25
"IL","U.S. House",15,"Timothy Johnson",,"Republican",100
