"http://www.votesmart.org/issue_rating_detail.php?r_id=3081&rtype=R",,,,,,
"MS","U.S. Senate","Jr","Roger Wicker",,"Republican",7
"MS","U.S. House",2,"Bennie Thompson",,"Democratic",53
"MS","U.S. House",3,"Charles Pickering",,"Republican",7
"MS","U.S. House",4,"Gene Taylor",,"Democratic",60
"MT","U.S. Senate","Sr","Max Baucus",,"Democratic",36
"MT","U.S. House","At-Large","Dennis Rehberg",,"Republican",7
"NC","U.S. Senate","Sr","Elizabeth Dole",,"Republican",9
"NC","U.S. Senate","Jr","Richard Burr",,"Republican",7
"NC","U.S. House",2,"Bob Etheridge",,"Democratic",73
"NC","U.S. House",3,"Walter Beaman Jones",,"Republican",13
"NC","U.S. House",4,"David Price",,"Democratic",100
"NC","U.S. House",6,"John Coble",,"Republican",7
"NC","U.S. House",7,"Douglas McIntyre",,"Democratic",60
"NC","U.S. House",8,"Robert Hayes",,"Republican",0
"NC","U.S. House",9,"Suellen Myrick",,"Republican",7
"NC","U.S. House",12,"Melvin Watt",,"Democratic",100
"ND","U.S. Senate","Sr","Kent Conrad",,"Democratic-NPL",64
"ND","U.S. Senate","Jr","Byron Dorgan",,"Democratic-NPL",55
"ND","U.S. House","At-Large","Earl Pomeroy",,"Democratic-NPL",47
"NE","U.S. Senate","Sr","Charles Hagel",,"Republican",0
"NE","U.S. House",2,"Lee Terry",,"Republican",7
"NH","U.S. Senate","Sr","Judd Gregg",,"Republican",36
"NH","U.S. Senate","Jr","John Sununu",,"Republican",18
"NJ","U.S. Senate","Sr","Frank Lautenberg",,"Democratic",91
"NJ","U.S. Senate","Jr","Robert Menendez",,"Democratic",100
"NJ","U.S. House",1,"Robert Andrews",,"Democratic",100
"NJ","U.S. House",2,"Frank LoBiondo",,"Republican",80
"NJ","U.S. House",3,"H. James Saxton",,"Republican",73
"NJ","U.S. House",4,"Christopher Smith",,"Republican",87
"NJ","U.S. House",5,"Scott Garrett",,"Republican",7
"NJ","U.S. House",6,"Frank Pallone",,"Democratic",100
"NJ","U.S. House",8,"William Pascrell",,"Democratic",100
"NJ","U.S. House",9,"Steven Rothman",,"Democratic",100
"NJ","U.S. House",11,"Rodney Frelinghuysen",,"Republican",47
"NJ","U.S. House",12,"Rush Holt",,"Democratic",100
"NJ","Governor","","Jon Corzine",,"Democratic",91
"NM","U.S. Senate","Sr","Pete Domenici",,"Republican",0
"NM","U.S. Senate","Jr","Jeff Bingaman",,"Democratic",82
"NM","U.S. House",1,"Heather Wilson",,"Republican",7
"NM","U.S. House",3,"Tom Udall",,"Democratic",100
"NV","U.S. Senate","Sr","Harry Reid",,"Democratic",91
"NV","U.S. Senate","Jr","John Ensign",,"Republican",0
"NV","U.S. House",3,"Jon Porter",,"Republican",13
"NV","Governor","","James Gibbons",,"Republican",7
"NY","U.S. Senate","Sr","Charles Schumer",,"Democratic",100
"NY","U.S. House",1,"Timothy Bishop",,"Democratic",100
"NY","U.S. House",2,"Steve Israel",,"Democratic",100
"NY","U.S. House",4,"Carolyn McCarthy",,"Democratic",100
"NY","U.S. House",5,"Gary Ackerman",,"Democratic",100
"NY","U.S. House",6,"Gregory Meeks",,"Democratic",100
"NY","U.S. House",7,"Joseph Crowley",,"Democratic",100
"NY","U.S. House",8,"Jerrold Nadler",,"Democratic",100
"NY","U.S. House",9,"Anthony David Weiner",,"Democratic",100
"NY","U.S. House",10,"Edolphus Towns",,"Democratic",80
"NY","U.S. House",12,"Nydia Velázquez",,"Democratic",93
"NY","U.S. House",13,"Vito Fossella",,"Republican",13
"NY","U.S. House",14,"Carolyn Maloney",,"Democratic",100
"NY","U.S. House",15,"Charles Rangel",,"Democratic",93
"NY","U.S. House",16,"José Serrano",,"Democratic",93
"NY","U.S. House",17,"Eliot Engel",,"Democratic",100
"NY","U.S. House",21,"Michael McNulty",,"Democratic",100
